item_number, item_title, payment_method, postal_code, shipping_method, sales_price, selling_state, best_offer, bin_available, start_time, end_time, listing_type, returns_accepted, condition, top_rated, seller, feedback_percentage, feedback_score, description
383298562512,10 Tier Shoe Rack Organizer Tower 45 Pair Closet Cabinet Storage Space Saving,PayPal,160**,Free,29.97,EndedWithoutSales,false,false,2019-12-04T02:16:45.000Z,2019-12-03T04:13:03.000Z,FixedPrice,true,1000,false,howtowh52,,0,744
383298562512,10 Tier Shoe Rack Organizer Tower 45 Pair Closet Cabinet Storage Space Saving,PayPal,160**,Free,29.97,EndedWithoutSales,false,false,2019-12-04T02:16:45.000Z,2019-12-03T04:13:03.000Z,FixedPrice,true,1000,false,howtowh52,,0,744
383298562512,10 Tier Shoe Rack Organizer Tower 45 Pair Closet Cabinet Storage Space Saving,PayPal,160**,Free,29.97,EndedWithoutSales,false,false,2019-12-04T02:16:45.000Z,2019-12-03T04:13:03.000Z,FixedPrice,true,1000,false,howtowh52,,0,744
383298562512,10 Tier Shoe Rack Organizer Tower 45 Pair Closet Cabinet Storage Space Saving,PayPal,160**,Free,29.97,EndedWithoutSales,false,false,2019-12-04T02:16:45.000Z,2019-12-03T04:13:03.000Z,FixedPrice,true,1000,false,howtowh52,,0,744
184066379580,The Moroccan Berrad traditional Moroccan berrad ,PayPal,00000,Flat,70.0,EndedWithoutSales,false,false,2019-12-04T00:38:27.000Z,2019-12-03T08:27:26.000Z,FixedPrice,true,1000,false,khataje_0,,0,792
303387166661,HAMILTON BEACH 2-IN-1 OVEN AND TOASTER SILVER 31156 ,PayPal,973**,Free,69.99,EndedWithoutSales,true,false,2019-12-03T23:05:45.000Z,2019-12-03T01:18:33.000Z,FixedPrice,false,1000,false,rytho25,95,18,1379
303387140492,CUISINART 12-CUP STAINLESS STEEL PROGRAMMABLE THERMAL COFFEE MAKER DTC-975BKN,PayPal,973**,Free,80.99,EndedWithoutSales,true,false,2019-12-03T22:43:36.000Z,2019-12-03T01:14:55.000Z,FixedPrice,false,1000,false,rytho25,95,18,1237
223777663223,Tajine handmade maroccain coking,VisaMC,00000,Free,2.0,EndedWithSales,true,false,2019-12-03T22:42:50.000Z,2019-12-02T22:44:19.000Z,FixedPrice,true,3000,false,sanabde_37,100,1,27
223777660401,Tajine handmade maroccain coking,PayPal,00000,Free,0.99,EndedWithoutSales,false,false,2019-12-03T22:39:00.000Z,2019-12-02T23:04:56.000Z,FixedPrice,true,3000,false,sanabde_37,100,1,27
223777658069,Tajine handmade maroccain coking,VisaMC,00000,Free,10.0,EndedWithSales,true,false,2019-12-03T22:35:37.000Z,2019-12-02T22:39:40.000Z,FixedPrice,true,3000,false,sanabde_37,100,1,27
